ID,Title,Artist,Genres,Location,Latitude,Longitude,Tempo,Year
SOZDQDQ12AB017DBA7,Lost (Actress Remix),Various Production,"['acoustic', 'alternative rock', 'ambient', 'breakbeat', 'breakcore', 'british', 'broken beat', 'country', 'crunk', 'dancehall', 'disco', 'downtempo', 'dub', 'dubstep', 'dubtronica', 'electro', 'electronic', 'electronica', 'electropop', 'experimental', 'female vocalist', 'folk', 'folk rock', 'folktronica', 'grime', 'hip hop', 'house', 'illbient', 'indie', 'indie rock', 'intelligent dance music', 'jazz', 'jungle music', 'minimal', 'neofolk', 'new wave', 'pop', 'post rock', 'power pop', 'punk', 'reggae', 'rock', 'soundtrack', 'tech house', 'techno', 'trip hop', 'uk garage', 'world']",,,,119,2008
SOFOCIL12AB01842E9,Hey!,Laidback Luke & Diplo,"['00s', 'alternative', 'bouncy', 'club dance', 'dance', 'deep house', 'dj', 'dubstep', 'dutch', 'electro', 'electro house', 'electronic', 'electronica', 'european', 'french', 'funk', 'garage', 'germany', 'hard house', 'hardstyle', 'hip hop', 'house', 'house artist', 'house society', 'indie', 'indie rock', 'italy', 'minimal', 'minimal techno', 'nederland', 'pop', 'progressive house', 'punk', 'rap', 'reggae', 'roots', 'sweden', 'switzerland', 'synthpop', 'tech house', 'techno', 'trance', 'tribal', 'united states']",,,,127,0
SOGLETQ12AB0186E93,Pose No Threat,Lunasicc,"['90s', 'beat', 'beats', 'california', 'classic', 'dark', 'dj', 'funk', 'game', 'gangsta', 'gangster rap', 'hardcore', 'hardcore rap', 'hip hop', 'lyrics', 'old', 'powerful', 'pretty', 'rap', 'sacramento', 'smooth', 'united states', 'voice', 'west coast', 'west side', 'world']",,,,64,0
SOOSHFN12A8C14371B,Angel [Footsteps] (Album Version),Jeff Beck,"['album rock', 'bass', 'blues', 'blues-rock', 'classic', 'cover', 'electronic', 'england', 'funky', 'fusion', 'guitar', 'guitar hero', 'guitarist', 'hard rock', 'heavy metal', 'instrumental', 'jam', 'jazz', 'metal', 'pop', 'rock', 'solo', 'technical', 'virtuoso']","Wallington, Surrey, England",51.27172,-0.39535,153,0
SOACQYL12AB018B92A,Mauna Loa (Vocal),Cyril Pahinui,"['acoustic', 'ambient', 'ballad', 'blues', 'breakbeat', 'cajun', 'chill-out', 'country', 'downtempo', 'electronic', 'folk', 'folk rock', 'guitar', 'hawaii', 'hawaiian', 'island music', 'jazz', 'male vocalist', 'pop', 'reggae', 'relax', 'rock', 'slack key guitar', 'smooth jazz', 'world', 'world music']","Waimanalo, HI",21.34765,-157.7197,131,0
SODGRKA12A8C1436EB,Who R Ya,Sick On The Bus,"['alternative rock', 'british', 'british punk rock', 'french', 'hardcore', 'hardcore punk', 'punk', 'rock', 'street punk', 'thrash metal', 'uk punk']",,,,182,2002
SOESPJF12A8C134EEC,La Prétention De Rien,Pascal Obispo,"['90s', 'alternative rock', 'artiste francais', 'ballad', 'chanson', 'chanson francaise', 'classical', 'drum and bass', 'easy listening', 'electronic', 'euro-house', 'europop', 'fr', 'francophone', 'french', 'french artist', 'french pop', 'french rock', 'french singer', 'hip hop', 'house', 'jungle music', 'male', 'piano', 'pop', 'pop rock', 'rock', ""rock 'n roll"", 'singer', 'singer-songwriter', 'soft rock', 'synthpop', 'world', 'world music']",,,,130,2004
SOHJRBH12AC468973C,Make My Home Where I Hang My Hat,Johnny Copeland,"['50s', '60s', 'american', 'bayou funk', 'blues', 'blues-rock', 'classic rock', 'country', 'country rock', 'electric blues', 'electric texas blues', 'folk', 'funk soul', 'los angeles', 'modern electric blues', 'modern electric texas blues', 'r&b', 'rock', 'soul', 'texas blues', 'united states', 'world']","Haynesville, LA",32.96197,-93.13913,95,1983
SOWRNJC12AB0184DA1,I'm Still In Love With You,T-Bone Walker,"['ballad', 'blues', 'blues-rock', 'brazilian pop music', 'calypso', 'chanson', 'chicago blues', 'classic rock', 'cool jazz', 'country blues', 'country rock', 'delta blues', 'disco', 'doo-wop', 'dub', 'easy listening', 'electric blues', 'folk rock', 'free jazz', 'funk', 'garage rock', 'gypsy jazz', 'hard bop', 'hard rock', 'harmonica blues', 'jazz', 'jazz funk', 'jump blues', 'latin jazz', 'louisiana blues', 'mambo', 'new wave', 'piano blues', 'pop rock', 'psychedelic rock', 'r&b', 'ragtime', 'reggae', 'rock', 'rock steady', 'roots reggae', 'samba', 'singer-songwriter', 'ska', 'smooth jazz', 'soul jazz', 'tango', 'texas blues', 'vocal jazz']","Linden, TX",33.01158,-94.365,81,1967
SOKLZTC12A8C141362,Wish I Hadn't Called Home,Dale Hawkins,"['50s', 'alternative rock', 'americana', 'arkansas', 'blues', 'canada', 'classic rock', 'country', 'doo-wop', 'folk', 'funk soul', 'garage rock', 'little rock', 'los angeles', 'new orleans', 'ponderosa stomp', 'pop', 'pop rock', 'psychobilly', 'revival rockabilly', 'rock', ""rock 'n roll"", 'rockabilly', 'roots', 'roots rock', 'soft rock', 'soul', 'spoken word', 'swamp pop', 'united states', 'world']","LITTLE ROCK, Arkansas",34.74865,-92.27449,43,0
SOAYXCJ12AB0183822,Cry,Kelly Clarkson,"['adult contemporary', 'ballad', 'country', 'disco', 'diva', 'female', 'hard rock', 'jazz', 'pop', 'punk', 'rock', 'sad', 'sexy', 'singer', 'soul', 'teen pop', 'vocal', 'voice']",,,,142,2009
SOCBUYU12A8C13D518,Smile,K'Naan,"['acoustic', 'alternative rap', 'beats', 'conscious', 'country', 'folk', 'funk', 'hardcore', 'hip hop', 'metal', 'poetry', 'political', 'political rap', 'pop', 'posi', 'reggae', 'remix', 'soul', 'underground rap']","Mogadishu, Somalia",,,163,2004
SOHYWWR12A6D4FBED8,When He Was On The Cross [I Was On His Mind],The Florida Boys,"['70s', '80s', '90s', 'ccm', 'christian', 'classic', 'close harmony', 'gospel', 'harmony', 'inspirational', 'pop', 'southern', 'southern gospel', 'vocal']",,,,70,0
SOZTFAZ12A8AE46630,Maybe,Janis Joplin,"['60s', 'album rock', 'blues', 'blues-rock', 'classic', 'classic rock', 'cover', 'female', 'folk', 'guitar', 'guitarist', 'heavy', 'instrumental', 'jazz', 'psychedelia', 'psychedelic', 'psychedelic rock', 'rock', 'soul', 'soundtrack', 'vocal']","Port Arthur, TX",,,152,1969
SOYPFVA12A8C139A7A,They Have a Name,The Chap,"['alternative', 'alternative rock', 'ambient', 'art rock', 'blues', 'breakcore', 'british pop', 'classic rock', 'country rock', 'disco', 'downtempo', 'dub', 'electro', 'electronic', 'electronica', 'experimental', 'experimental pop', 'folk', 'free jazz', 'future jazz', 'garage rock', 'glitch', 'hip hop', 'indie', 'indie pop', 'indie rock', 'indietronica', 'instrumental', 'new wave', 'new weird america', 'parody', 'pop', 'pop rock', 'post rock', 'power pop', 'progressive rock', 'punk', 'rock', 'shoegaze', 'singer-songwriter', 'space rock', 'stoner rock', 'symphonic rock', 'synthpop', 'tech house', 'techno', 'trip hop', 'world']",London,51.50632,-0.12714,150,2008
SOFKVBE12A58A77159,Punkrock Livin',The Products,"['alternative rock', 'british punk rock', 'hardcore', 'metal', 'metal punk', 'oi', 'punk', 'rock', 'street punk', 'sweden']",California - SF,37.77916,-122.42005,170,0
SOHHJZW12A8C141B19,Backwater Blues,Sonny Terry / Brownie McGhee,"['acoustic', 'big band', 'bluegrass', 'blues', 'blues-rock', 'chicago blues', 'classic blues', 'classic rock', 'comedy', 'cool jazz', 'country', 'country blues', 'country rock', 'delta blues', 'dixieland', 'east coast blues', 'electric blues', 'electronic', 'folk', 'folk rock', 'french', 'gospel', 'harmonica', 'harmonica blues', 'jazz', 'jump blues', 'lo-fi', 'louisiana blues', 'oldies', 'piano blues', 'piedmont blues', 'pop', 'ragtime', 'religious music', 'rock', ""rock 'n roll"", 'skiffle', 'smooth jazz', 'spoken word', 'swing', 'texas blues', 'trance', 'world']","Greensboro, NC",36.06899,-79.7947,117,0
SOOZMNA12AB018470F,Let's Make Love,JC Lodge,"['country', 'dancehall', 'lovers rock', 'producer', 'reggae']",,,,168,0
SOMVECE12A8C131335,Without Him (Ryman Gospel Reunion Version),Mylon LeFevre,"['80s', 'ccm', 'celtic new age', 'christian', 'christian rock', 'classic rock', 'classical', 'contemporary', 'contemporary christian', 'country rock', 'exotica', 'male vocalist', 'new age', 'pop', 'r&b', 'rock', 'soft rock', 'soulful', 'southern gospel', 'united states']",,,,208,0
SOHXHIA12AC9072E10,Summer Sands (feat. Carol Keogh),Sharon Shannon_ Carol Keogh,"['accordion', 'acoustic', 'alternative', 'alternative rock', 'ballad', 'celtic', 'celtic folk', 'celtic rock', 'classical', 'country', 'country rock', 'doom metal', 'electronic', 'emusic', 'female', 'female fronted metal', 'female vocalist', 'fiddle', 'folk', 'folk metal', 'folk rock', 'gothic metal', 'grunge', 'indie rock', 'instrumental', 'ireland', 'irish', 'irish folk', 'jazz', 'jig', 'metal', 'neoclassical', 'new age', 'party music', 'pop', 'power metal', 'progressive metal', 'rock', 'soft rock', 'soundtrack', 'symphonic metal', 'traditional', 'turkish', 'world']",,,,86,0
SOLQGKC12AB0187983,Polles Fores,Giorgos Tsalikis,"['christmas music', 'greek', 'modern laika', 'pop folk']",,,,167,0
SOIFHON12AB0185C5F,Letter To The King,The Game / Nas,"['black', 'classic', 'classic rock', 'electronic', 'emo', 'funny', 'gangsta', 'gangster rap', 'hard rock', 'hardcore rap', 'hip hop', 'indie pop', 'indie rock', 'instrumental', 'jazz', 'new wave', 'rap', 'reggae', 'ska', 'techno', 'video game music', 'west coast rap']",,,,105,0
SOLLFHP12A58A77467,Yoga de Sensualite,David & Steve Gordon,"['alternative', 'ambience', 'ambient', 'california', 'calming', 'celtic', 'chant', 'chill-out', 'christmas music', 'downtempo', 'dreamy', 'easy listening', 'electro-acoustic', 'electronic', 'electronica', 'ethereal', 'ethnic fusion', 'experimental', 'hard bop', 'healing', 'hypnotic', 'instrumental', 'international', 'meditation', 'native american', 'nature', 'neoclassical', 'new age', 'peaceful', 'post-bop', 'progressive', 'progressive electronic', 'progressive rock', 'relax', 'relaxation', 'sensual', 'smooth jazz', 'soothing', 'space rock', 'spiritual', 'trance', 'trip hop', 'world', 'world music']",California,37.27188,-119.27023,90,0
SOKVNIC12A58A7B805,When The Levee Breaks,W.A.S.P.,"['acoustic', 'bass', 'classic', 'cover', 'guitar', 'hard rock', 'heavy', 'heavy metal', 'metal', 'rock', 'shock rock']",,,,144,1992
SOAZXJW12A58A7C4DE,Abstracted,Scar Symmetry,"['aggressive', 'death metal', 'drums', 'fast', 'guitar', 'heavy', 'heavy metal', 'melodic', 'melodic death metal', 'melodic metal', 'metal', 'power metal', 'powerful', 'progressive', 'sweden', 'symphonic']",Sweden,62.19845,17.55142,98,2006
SOLJYSI12AB0182A80,Morning at the hotel,Zbigniew Preisner,"['ambient', 'canada', 'chill-out', 'classic', 'classic rock', 'classical', 'composer', 'contemporary', 'contemporary classical music', 'downtempo', 'dream', 'easy listening', 'electronic', 'ethereal', 'european', 'film music', 'french', 'germany', 'instrumental', 'jazz', 'minimal', 'modern', 'modern classical', 'neoclassical', 'new wave', 'orchestra', 'original score', 'ost', 'piano', 'poland', 'pop rock', 'relax', 'rock', 'soundtrack', 'tango', 'united states']",,,,82,1994
SOBZZEQ12AB018802D,T-Bone,T-Bone,"['ambient', 'california', 'ccm', 'christian', 'christian hip hop', 'christian rap', 'christian rock', 'disco', 'electro', 'electronic', 'funk soul', 'gangster rap', 'germany', 'gospel', 'gospel jams', 'hard trance', 'hardcore rap', 'hip hop', 'holy hip hop', 'house', 'illinois', 'los angeles', 'male vocalist', 'party music', 'progressive trance', 'rap', 'rap - hip hop', 'reggae', 'ska', 'spain', 'sweden', 'synthpop', 'taiwanese', 'tech house', 'techno', 'trance', 'west coast rap']",Thaba Nchu,-29.21545,26.83776,172,0
SODWAMH12AAF3B385E,Break My Mind,The Jordanaires,"['christmas music', 'classic country', 'country', 'country gospel', 'country pop', 'funk soul', 'gospel', 'holiday', 'oldies', 'pop', 'rock', 'rockabilly', 'springfield']","Springfield, MO",37.20897,-93.29156,131,0
SONYQUL12AB0188C4D,El Chisme De La Cuchara,Los Munequitos de Matanzas,"['african', 'afro-cuban', 'columbia', 'conga', 'cuba', 'cuban', 'folkish', 'latin', 'liturgical', 'mambo', 'new york', 'percussion', 'rhumba', 'roots', 'rumba', 'rumba cubana', 'sacred', 'salsa', 'songs', 'tropical', 'virtuoso']",New York,40.71455,-74.00712,102,0
SOIIRHU12AF72A4D7C,La La,The Verve Pipe,"['70s', '80s', '90s', 'alternative', 'alternative pop rock', 'alternative rock', 'american', 'beautiful', 'british pop', 'classic rock', 'classical', 'crossover', 'dance', 'electronic', 'electronica', 'emo', 'female vocalist', 'folk', 'germany', 'gothic', 'grunge', 'hard rock', 'heavy metal', 'hip hop', 'house', 'indie', 'indie pop', 'indie rock', 'jazz', 'latin', 'mellow', 'metal', 'modern rock', 'new wave', 'nu metal', 'pop', 'pop rock', 'post-grunge', 'punk', 'r&b', 'rap', 'reggae', 'rock', 'screamo', 'singer-songwriter', 'techno', 'thrash metal', 'united states']","Lansing, MI",42.73383,-84.59334,87,1999
SOSBWPG12A8C135B62,God's Hands,The Oak Ridge Boys,"['80s country', 'christian', 'classic country', 'country', 'country christmas', 'folk-country', 'gospel', 'group', 'male vocalist', 'old timey', 'tennessee', 'united states']","Hendersonville, TN",36.30486,-86.62021,68,0
SOGTRVF12A8C1363B5,I'm Thinking Tonight Of My Blue Eyes,Dolly Parton,"['bluegrass', 'contemporary country', 'country', 'country folk', 'country pop', 'female vocalist', 'folk', 'pop', 'progressive country', 'singer-songwriter', 'traditional country']","Locust Ridge, TN",,,169,0
SORTZRZ12AB0185C09,It Ain't No Use,Z.Z. Hill,"['adult contemporary', 'africosmic', 'blues', 'classic rock', 'disco', 'easy listening', 'funk', 'funk soul', 'jazz', 'jazz funk', 'lounge', 'male', 'male vocalist', 'modern electric blues', 'naples', 'nts', 'old', 'r&b', 'rock', 'soft rock', 'soul', 'soul blues', 'soul jazz', 'southern soul', 'surf music', 'texas', 'united states']","Naples, TX",33.20271,-94.68121,87,1971
SOFWBHN12AB0185D25,We're Always Losing Blood,Evergreen Terrace,"['brutal', 'emo', 'hardcore', 'heavy', 'heavy metal', 'melodic', 'melodic hardcore', 'metal', 'metalcore', 'pop', 'punk', 'screamo']","Jacksonville, FL",30.33138,-81.6558,159,2009
SOFYNGP12A8C13AB56,Silver Bells,Fontaine Sisters,"['2 step', '50s', 'all-female', 'alternative rock', 'ambient', 'american', 'ballad', 'blues', 'blues-rock', 'chanson', 'classic rock', 'country', 'country rock', 'disco', 'electronic', 'europop', 'female vocalist', 'folk', 'funk soul', 'new jersey', 'oldies', 'pop', 'pop rock', 'rock', 'swing', 'traditional pop', 'united states', 'vocal', 'vocal pop', 'world']",,,,84,2004
SOVPWRB12A6D4FB0C3,Happy Halloween Anniversary,Dr. Elmo,"['children music', 'christmas music', 'country', 'drum and bass', 'electronic', 'folk', 'folk-pop', 'holiday', 'house', 'parody', 'pop', 'techno', 'trance', 'united states', 'world']",California - SF,37.77916,-122.42005,66,0
SOJXBTY12AB0187E55,Mean Streak,Y&T,"['80s', 'classic rock', 'death metal', 'deep house', 'downtempo', 'electronic', 'glam metal', 'hair metal', 'hard rock', 'heavy metal', 'hip hop', 'japan', 'nederland', 'pop metal', 'pop rock', 'rock', ""rock 'n roll"", 'san francisco bay area', 'soft rock', 'speed metal', 'thrash metal']",San Francisco Bay Area,37.87869,-121.94345,166,1983
SOMUMTW12A6701C7B8,Cryin',Aerosmith,"['70s', '80s', '90s', 'album rock', 'alternative', 'alternative rock', 'american', 'ballad', 'blues', 'blues-rock', 'british pop', 'classic rock', 'easy listening', 'electric blues', 'electronica', 'emo', 'garage rock', 'glam rock', 'grunge', 'guitar', 'hard rock', 'heavy metal', 'hip hop', 'indie', 'indie rock', 'jazz', 'male vocalist', 'metal', 'oldies', 'pop', 'pop rock', 'power metal', 'power pop', 'progressive rock', 'punk', 'rap', 'rock', ""rock 'n roll"", 'singer-songwriter', 'soft rock', 'soundtrack', 'southern rock', 'stoner rock']","Boston, MA",,,106,1993
SOJBYZE12AB018EB1E,Mad About the Boy,The Radio Dept,"['dream', 'dream pop', 'dreamy', 'electronic', 'guitar', 'indie', 'indie pop', 'indie rock', 'melancholia', 'noise', 'noise pop', 'pop', 'rock', 'shoegaze', 'swedish', 'synthpop']","Lund, Sweden",55.70622,13.1876,125,2006
SOSCJED12AB018B692,Los Brillantes Ojos del Angel (sparked Angel Eyes),Todos,"['90s', 'acoustic', 'alternative', 'alternative rock', 'ambient', 'baile funk', 'banda', 'beat', 'black metal', 'blues', 'bossa nova', 'brazilian pop music', 'british pop', 'chorus', 'classical', 'club', 'concerto', 'cumbia', 'dance', 'death/doom metal', 'disco', 'dj', 'drums', 'dub', 'electro', 'electronic', 'electronica', 'experimental', 'folk', 'free', 'french', 'funk', 'game', 'hard rock', 'heavy metal', 'hip hop', 'house', 'indie', 'indie pop', 'indie rock', 'instrumental', 'jazz', 'latin', 'latin jazz', 'los angeles', 'lounge', 'metal', 'metalcore', 'musica', 'new rave', 'pagode', 'poland', 'pop', 'portugal', 'progressive', 'progressive house', 'punk', 'quartet', 'radio', 'ragamuffin', 'rap', 'rave', 'reggae', 'remix', 'requiem', 'rock', 'samba', 'ska', 'ska punk', 'soft rock', 'solo', 'songs', 'soul', 'soul jazz', 'spanish', 'string', 'sweden', 'tech house', 'techno', 'trance', 'trip hop', 'vocal', 'world', 'world music']",,,,154,0
SOTFUBR12A8C13E3EC,Mass Destruction,Faithless,"['90s', 'beats', 'club dance', 'dark', 'deep', 'disco', 'dreamy', 'dub', 'electronic', 'electronica', 'england', 'female', 'funk', 'funky', 'hip hop', 'instrumental', 'london', 'mellow', 'piano', 'pop', 'progressive house', 'rap', 'reggae', 'remix', 'soul', 'synth', 'techno']","London, England",51.50632,-0.12714,89,2004
SOGAALD12A6D4F58F2,Caviglia,The Mars Volta,"['alternative', 'alternative rock', 'ambient', 'american', 'art rock', 'blues', 'classic rock', 'electronic', 'electronica', 'emo', 'experimental', 'experimental rock', 'free jazz', 'funk', 'funk metal', 'grunge', 'hard rock', 'hardcore', 'heavy metal', 'hip hop', 'indie', 'indie rock', 'jazz fusion', 'math rock', 'metal', 'modern rock', 'pop rock', 'post rock', 'progressive', 'progressive metal', 'progressive rock', 'psychedelic', 'psychedelic rock', 'punk', 'rock', 'salsa', 'screamo', 'space rock', 'stoner rock']","Long Beach, California",,,203,2005
SOITOFS12A81C21D00,Camino,Gipsy Kings,"['acoustic', 'acoustic guitar', 'cante jondo', 'contemporary flamenco', 'cover', 'drums', 'electronic', 'flamenco', 'folk', 'french', 'guitar', 'latin', 'pop', 'progressive', 'rock', 'rumba', 'salsa', 'soul', 'soundtrack', 'spanish', 'spanish folk']","Arles, France",,,92,1989
SOUYAQM12A8C13802C,Doesn't Get Much Better,Kyle Riabko,"['acoustic', 'acoustic pop', 'acoustic rock', 'adult alternative', 'alternative', 'alternative rock', 'blues', 'bluesy', 'canadian', 'electronic', 'english', 'funky', 'guitar', 'jazz', 'jazz and funk', 'male vocalist', 'pop', 'pop rock', 'rock', 'roots rock', 'saskatchewan', 'sexy', 'singer-songwriter', 'soul', 'synthpop']",CANADA - Ontario,49.38426,-84.75627,102,2005
SOTDRNJ12A8C137751,Stir The Gift,Deitrick Haddon,"['american', 'black gospel', 'christian', 'christian inspirational', 'christian rock', 'classical', 'contemporary christian', 'contemporary gospel', 'dance', 'female vocalist', 'gospel', 'gospel jams', 'gospel soul', 'inspirational', 'male vocalist', 'praise & worship', 'r&b', 'rnb chiqs', 'roots reggae', 'soul', 'uplifting', 'urban contemporary gospel']",,,,140,2004
SODOKFV12A58A7B924,I Luv Dat Too,D.O.W.N.,"['blues', 'classic', 'classic rock', 'doom metal', 'epic', 'groove', 'grunge', 'guitar', 'heavy', 'heavy metal', 'melodic', 'metal', 'rock', 'sludge', 'southern', 'southern rock', 'stoner', 'stoner metal', 'stoner rock']",,,,91,0
